txn_amount,txn_amount_log,txn_hour,txn_day_of_week,txn_is_weekend,txn_is_night,amount_vs_user_avg_ratio,amount_vs_user_max_ratio,amount_round_number_flag,amount_just_below_limit_flag,vel_txn_count_1m,vel_txn_count_5m,vel_txn_count_1h,vel_txn_count_24h,vel_amount_sum_1h,vel_amount_sum_24h,geo_distance_from_last_txn_km,time_since_last_txn_seconds,geo_speed_kmh,geo_is_impossible_travel,device_is_new,device_is_rooted,device_is_emulator,receiver_is_blacklisted,receiver_is_new,sender_graph_risk_score,is_fraud
1680.33,7.427340425861206,21,4,0,0,2.256536627946015,2.256536627946015,0,0,1,1,1,1,744.65,744.65,3.499923418969539,29.32,429.7313884137224,0,0,0,0,0,1,0.05,0
2913.92,7.977597654154133,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
220.97,5.402542237605569,21,4,0,0,0.02365985149018411,0.02365985149018411,0,0,1,1,1,1,9339.45,9339.45,8.086028565913114,26.38,1103.4762258258988,1,0,0,0,0,1,0.05,0
387.08,5.961211503936961,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
663.19,6.498568253123195,21,4,0,0,1.5236640169094335,1.5236640169094335,0,0,0,1,1,1,435.26,435.26,2.544092924951162,79.15,115.71363903757653,0,0,0,0,0,1,0.05,0
369.32,5.914367496723015,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
421.3,6.045715961939898,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
181.33,5.205818232051113,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
220.23,5.3992028843218955,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
725.11,6.58770151849905,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
302.18,5.714326688531872,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1114.9,7.017416533191656,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
735.27,6.601596899282751,21,4,0,0,0.6558703370024798,0.6558703370024798,0,0,1,1,1,1,1121.06,1121.06,2.3001329916807305,21.85,378.9692800938503,0,0,0,0,0,1,0.05,0
66174.19,11.100060898266095,21,4,0,0,731.1257319633189,731.1257319633189,0,0,1,1,1,1,90.51,90.51,10.376335059867197,56.3,663.4956699026982,0,0,1,0,0,1,0.05,1
6612.16,8.796816882149855,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1332.26,7.1953823499213625,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2943.74,7.987775806959115,21,4,0,0,99.55157253973621,99.55157253973621,0,0,0,1,1,1,29.57,29.57,6.328825715593282,73.4,310.4056209282808,0,0,0,0,0,1,0.05,0
1936.09,7.568942125931106,21,4,0,0,4.803835942733792,4.803835942733792,0,0,0,1,1,1,403.03,403.03,5.824893862743665,116.1,180.6168639610439,0,0,0,0,0,1,0.05,0
33.61,3.544142657647253,21,4,0,0,0.03782907695251387,0.03782907695251387,0,0,0,1,1,1,888.47,888.47,6.553665309360187,71.16,331.55136472311233,0,0,0,0,0,1,0.05,0
418.24,6.038443548301976,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
183.47,5.217486848633488,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
194.27,5.274383216252406,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
399.11,5.991739509302413,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1402.36,7.246624640203072,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
739.13,6.6068258464447265,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
785.73,6.667885114585489,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
875.73,6.776199077240284,21,4,0,0,1.8139693850073535,1.8139693850073535,0,0,0,1,1,1,482.77,482.77,4.6150462832654515,133.96,124.02333995040031,0,0,0,0,0,1,0.05,0
173.92,5.16432872654472,21,4,0,0,0.20232666356444856,0.20232666356444856,0,0,1,1,1,1,859.6,859.6,1.7835930255504941,30.08,213.46193124939424,0,0,0,0,0,1,0.05,0
969.3,6.877605302031253,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
398.12,5.989262123552782,21,4,0,0,1.5598785385444216,0.8291748240096639,0,0,1,2,2,2,510.45,510.45,4.117630093926479,55.73,265.98723018365916,0,0,0,0,0,1,0.05,0
237.03,5.472396716147956,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
34.99,3.5832411220909393,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
327.8,5.7954496631820245,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1407.95,7.250600025108634,21,4,0,0,0.21293344383680976,0.21293344383680976,0,0,1,1,1,1,6612.16,6612.16,4.726091977520971,13.48,1262.1610622459566,1,0,0,0,0,1,0.05,0
1709.15,7.444336364947839,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
25.68,3.283914221047423,21,4,0,0,0.14672608844703464,0.13094024066897816,0,0,0,2,2,2,350.03999999999996,350.03999999999996,6.552084250226995,142.89,165.07455595785,0,0,0,0,0,1,0.05,0
863.1,6.7616885028473535,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
831.85,6.724853553923117,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
192.06,5.263001021420469,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1690.56,7.4334064590666875,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1276.62,7.152754251130184,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
270.63,5.604440846138421,21,4,0,0,0.24933894729083553,0.24933894729083553,0,0,0,1,1,1,1085.39,1085.39,4.6650204272743645,123.65,135.81943823847726,0,0,0,0,0,1,0.05,0
135.98,4.919834929769759,21,4,0,0,0.07728375836179802,0.07728375836179802,0,0,0,1,1,1,1759.49,1759.49,8.645638790925792,113.2,274.94964352767533,0,0,0,0,0,1,0.05,0
575.11,6.35629861468524,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
198.18,5.294208938503494,21,4,0,0,0.2382400673198293,0.2382400673198293,0,0,1,1,1,1,831.85,831.85,3.8781938991077944,8.86,1575.7898461386073,1,0,0,0,0,1,0.05,0
72.63,4.299052551380625,21,4,0,0,0.05510663965583957,0.05510663965583957,0,0,0,1,1,1,1317.99,1317.99,8.329659209761848,121.62,246.56120009161862,0,0,0,0,0,1,0.05,0
2824.79,7.946543250504581,21,4,0,0,2.6824332665444843,2.6824332665444843,0,0,0,1,1,1,1053.07,1053.07,4.886620121315894,151.37,116.21743038077042,0,0,0,0,0,1,0.05,0
80.06,4.395189621200163,21,4,0,0,1.8797839868513735,1.8797839868513735,0,0,0,1,1,1,42.59,42.59,2.289185087393869,74.4,110.76702035776785,0,0,0,0,0,1,0.05,0
1596.89,7.376439287911855,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
590.32,6.382357326032889,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
381.55,5.946859363677861,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1671.58,7.422122623444391,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
834.65,6.728209865134934,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
630.08,6.447432637389253,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
253.64,5.539850782973837,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
373.96,5.926819353614451,21,4,0,0,2.10314380518531,2.10314380518531,0,0,0,1,1,1,177.81,177.81,7.158263150783196,78.9,326.61276733611544,0,0,0,0,0,1,0.05,0
1195.18,7.086888424858578,21,4,0,0,0.5828269922854106,0.5828269922854106,0,0,0,1,1,1,2050.66,2050.66,6.157439904398311,78.24,283.31778701219224,0,0,0,0,0,1,0.05,0
531.96,6.27844637444537,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
3148.0,8.054840221101024,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
956.83,6.864670309197069,21,4,0,0,0.29591338124868566,0.29591338124868566,0,0,0,1,1,1,3233.48,3233.48,4.8901182660942855,105.6,166.7085772532143,0,0,0,0,0,1,0.05,0
721.53,6.582758941615902,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1207.17,7.096862097070258,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
850.14,6.7465766273811285,21,4,0,0,1.1365963875556506,1.1365963875556506,0,0,0,1,1,1,747.97,747.97,1.566853731168622,92.51,60.973661573959994,0,0,0,0,0,1,0.05,0
103.13,4.645640118541804,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
75.4,4.335982696172475,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
531.23,6.277075726740667,21,4,0,0,0.5805157906239755,0.5805157906239755,0,0,0,1,1,1,915.1,915.1,2.1041499814918105,186.3,40.659903023996335,0,0,0,0,0,1,0.05,0
1041.57,6.949444097701719,21,4,0,0,5.677058919714394,5.677058919714394,0,0,1,1,1,1,183.47,183.47,7.887589322042681,49.08,578.5517840129106,0,0,0,0,0,1,0.05,0
1240.39,7.123986998525809,21,4,0,0,0.037437428978023,0.018744317081931795,0,0,1,2,2,2,66264.7,66264.7,8.457241875706613,54.2,561.7356227406606,0,0,0,0,0,1,0.05,0
2469.4,7.8121353598304575,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
630.52,6.448129611914537,21,4,0,0,0.4241199202235892,0.21419011189846932,0,0,1,2,2,2,2973.31,2973.31,10.123346389903103,53.4,682.4727903305462,0,0,0,0,0,1,0.05,0
84.12,4.444062025593334,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1558.56,7.352159009177588,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
714.23,6.572604169288307,21,4,0,0,1.0514979757085021,0.8155824283740423,0,0,1,2,2,2,1358.5,1358.5,6.063857984807366,51.08,427.366655154787,0,0,0,0,0,1,0.05,0
3159.94,8.05862473070045,21,4,0,0,2.6061575765573326,1.8805472734522386,0,0,0,2,2,2,2424.98,2424.98,7.40463754737602,71.86,370.9531752094861,0,0,0,0,0,1,0.05,0
3119.0,8.045588280803528,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1450.47,7.280332114976893,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1325.44,7.190253940741763,21,4,0,0,16.09715812484819,16.09715812484819,0,0,0,1,1,1,82.34,82.34,2.52695726265388,156.06,58.29197837725213,0,0,0,0,0,1,0.05,0
1177.0,7.071573364211532,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
385.7,5.957649198613251,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
939.5,6.846411648741085,21,4,0,0,1.1957033586600996,1.1957033586600996,0,0,1,1,1,1,785.73,785.73,6.856916216026658,58.54,421.6757495335833,0,0,0,0,0,1,0.05,0
38.72,3.681854839176972,21,4,0,0,0.30916640051101885,0.1974301448093004,0,0,1,3,3,3,375.71999999999997,375.71999999999997,5.742583096426425,48.24,428.55097734525555,0,0,0,0,0,1,0.05,0
662.92,6.498161660290193,21,4,0,0,1.6609957154669137,1.6609957154669137,0,0,0,1,1,1,399.11,399.11,5.838997452422173,60.74,346.07163037075765,0,0,0,0,0,1,0.05,0
17.28,2.905807566026004,21,4,0,0,0.040280659222825706,0.040280659222825706,0,0,0,1,1,1,428.99,428.99,2.6970114657326216,160.02,60.6751735822862,0,0,0,0,0,1,0.05,0
1373.4,7.225772551229991,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
490.02,6.196484860162502,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1415.13,7.255683077949182,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
541.51,6.296206518424449,21,4,0,0,0.19663100866395056,0.19663100866395056,0,0,0,1,1,1,2753.94,2753.94,10.129097527237374,190.24,191.67762351794863,0,0,0,0,0,1,0.05,0
2241.85,7.715502657562639,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2864.4,7.960463235459272,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
245.19,5.506103595541204,21,4,0,0,0.09929132582813638,0.09929132582813638,0,0,1,1,1,1,2469.4,2469.4,2.6793101650962874,15.24,632.9079130148709,0,0,0,0,0,1,0.05,0
1275.84,7.152143554525624,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
715.88,6.574908462575964,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
551.2,6.3139102994960545,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
337.31,5.823962634912306,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1005.88,6.914611719778623,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
46.95,3.8701588013294472,21,4,0,0,0.027244398795327543,0.027244398795327543,0,0,0,1,1,1,1723.29,1723.29,4.445210893221217,195.47,81.86810874096477,0,0,0,0,0,1,0.05,0
2129.69,7.664201149907023,21,4,0,0,5.614642376947615,5.614642376947615,0,0,0,1,1,1,379.31,379.31,4.8242018457184965,195.04,89.04392250095667,0,0,0,0,0,1,0.05,0
732.51,6.597841230755272,21,4,0,0,2.7748693082809304,2.7748693082809304,0,0,0,1,1,1,263.98,263.98,9.136061235852798,135.78,242.22875570091378,0,0,0,0,0,1,0.05,0
533.71,6.281724543855734,21,4,0,0,11.17717277486911,11.17717277486911,0,0,0,1,1,1,47.75,47.75,5.233448001375079,113.66,165.7611543634549,0,0,0,0,0,1,0.05,0
130.22,4.876875303916732,21,4,0,0,0.44790699274240703,0.2439901819340091,0,0,1,2,2,2,581.46,581.46,8.363861082891935,2.08,14475.91341269758,1,0,0,0,0,1,0.05,0
187.58,5.239522320037532,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1620.12,7.390872547373256,21,4,0,0,8.92136563876652,8.92136563876652,0,0,0,1,1,1,181.6,181.6,3.64658360454353,210.96,62.22838915603294,0,0,0,0,0,1,0.05,0
986.22,6.894892912265193,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2315.31,7.747730681203626,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1212.15,7.100975561644989,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
603.16,6.403839063517081,21,4,0,0,3.3438296928706066,3.3438296928706066,0,0,0,1,1,1,180.38,180.38,8.261096723588794,194.9,152.59080659271245,0,0,0,0,0,1,0.05,0
85.28,4.457597821520956,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
384.98,5.955785554650964,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
402.31,5.99970549700956,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1032.48,6.940687027217111,21,4,0,0,2.5663791603489847,2.5663791603489847,0,0,1,1,1,1,402.31,402.31,5.5110431687656485,1.0,19839.755407556335,1,0,0,0,0,1,0.05,0
1185.11,7.078434323992017,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
702.3,6.555783543313972,21,4,0,0,0.7934517353579175,0.40753442543042667,0,0,1,2,2,2,1770.24,1770.24,6.145031314794,13.45,1644.7667459671673,1,0,0,0,0,1,0.05,0
119.57,4.79223049712922,21,4,0,0,0.39569130981534184,0.39569130981534184,0,0,0,1,1,1,302.18,302.18,2.2962489835334012,92.55,89.31924733355207,0,0,0,0,0,1,0.05,0
185.64,5.229181627713174,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
412.72,6.025189416509603,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
85.58,4.461068842013835,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
166.05,5.118293168802766,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
294.43,5.688431922151257,21,4,0,0,1.5860267183796597,1.5860267183796597,0,0,1,1,1,1,185.64,185.64,2.8827262882136298,2.64,3930.990393018586,1,0,0,0,0,1,0.05,0
1012.55,6.9212142986662935,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2370.04,7.771083956441868,21,4,0,0,4.586345692391052,2.757142857142857,0,0,0,2,2,2,1033.52,1033.52,4.727125158528004,87.17,195.22370736148693,0,0,0,0,0,1,0.05,0
2945.01,7.988206991449944,21,4,0,0,28.498258176891813,28.498258176891813,0,0,0,1,1,1,103.34,103.34,4.951155189860612,208.64,85.43020841400596,0,0,0,0,0,1,0.05,0
237.77,5.475500745485868,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
159.37,5.077483645520718,21,4,0,0,0.0015953272337784542,0.0015953272337784542,0,0,0,1,1,1,99898.0,99898.0,1.9705358748404986,238.86,29.69910888983419,0,1,0,0,0,1,0.05,0
651.2,6.480351263355219,21,4,0,0,0.9604578103567795,0.5999686748541999,0,0,0,2,2,2,1356.02,1356.02,5.500881624275576,74.59,265.49368343467046,0,0,0,0,0,1,0.05,0
486.01,6.188284656752676,21,4,0,0,2.0487157149280573,0.9106256206554121,0,0,2,3,3,3,711.6800000000001,711.6800000000001,6.6569896808458475,21.0,1141.1982310021453,1,0,0,0,0,1,0.05,0
992.73,6.901465539979852,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
305.83,5.726293848284959,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2547.77,7.843366168841693,21,4,0,0,0.6240610988434967,0.49331027912884534,0,0,0,2,2,2,8165.13,8165.13,8.469340848263775,115.3,264.43735519297127,0,0,0,0,0,1,0.05,0
1973.79,7.588217342567957,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
2124.7,7.66185643887908,21,4,0,0,2.385453973885414,2.385453973885414,0,0,0,1,1,1,890.69,890.69,3.976988493870195,220.34,64.9775736495085,0,0,0,0,0,1,0.05,0
608.19,6.412130205915827,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1594.63,7.3750239215591895,21,4,0,0,3.3711682381294663,3.3711682381294663,0,0,0,1,1,1,473.02,473.02,10.091908451943453,180.86,200.87841660398334,0,0,0,0,0,1,0.05,0
2112.88,7.656280400391396,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
634.13,6.453829702348958,21,4,0,0,10.340481043620057,7.9206844866350234,0,0,0,2,2,2,122.65,122.65,2.4719466584089234,70.36,126.47822584241223,0,0,0,0,0,1,0.05,0
1868.83,7.5336027966252415,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
323.95,5.783671324340358,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
41.62,3.752323626670471,21,4,0,0,0.041104143005283686,0.041104143005283686,0,0,1,1,1,1,1012.55,1012.55,7.394360116543205,11.42,2330.971665460205,1,0,0,0,0,1,0.05,0
1162.37,7.059076244656303,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
429.87,6.06580642047611,21,4,0,0,0.1856641227308654,0.1856641227308654,0,0,1,1,1,1,2315.31,2315.31,7.304121344137297,27.67,950.3012952256693,1,0,0,0,0,1,0.05,0
1358.86,7.2151370322548205,21,4,0,0,1.4087290068422142,1.4087290068422142,0,0,0,1,1,1,964.6,964.6,8.073326619752656,152.86,190.1346057249088,0,0,0,0,0,1,0.05,0
2118.94,7.6591430653787596,21,4,0,0,24.8468574108818,24.8468574108818,0,0,1,1,1,1,85.28,85.28,5.062300075125347,27.13,671.739044248111,0,0,0,0,0,1,0.05,0
1685.26,7.430268337823136,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
102.35,4.638121286127777,21,4,0,0,0.10367916691991329,0.10367916691991329,0,0,0,1,1,1,987.18,987.18,8.257085484858825,200.0,148.62753872745887,0,0,0,0,0,1,0.05,0
500.46,6.217523843503089,21,4,0,0,0.3450329893069143,0.3450329893069143,0,0,1,1,1,1,1450.47,1450.47,8.322805448353076,53.61,558.8901252391546,0,0,0,0,0,1,0.05,0
286.58,5.661501082399595,21,4,0,0,15.13093980992608,15.13093980992608,0,0,0,1,1,1,18.94,18.94,8.706446086379803,227.3,137.8935587812023,0,0,0,0,0,1,0.05,0
867.79,6.767101438984516,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
48.55,3.902982260775997,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1264.61,7.143309498372818,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
262.59,5.574394865641683,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1768.69,7.478559668985919,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
202.74,5.31684467116192,21,4,0,0,0.1546689044858102,0.1546689044858102,0,0,0,1,1,1,1310.8,1310.8,9.049139712779382,224.68,144.9924468844836,0,0,0,0,0,1,0.05,0
204.23,5.3241313014410165,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1741.33,7.462978576899688,21,4,0,0,2.205667021330496,2.205667021330496,0,0,0,1,1,1,789.48,789.48,4.201850229972301,165.95,91.15191821572934,0,0,0,0,0,1,0.05,0
3602.34,8.189616472102193,21,4,0,0,7.2381201149309815,7.2381201149309815,0,0,0,1,1,1,497.69,497.69,2.3504092630965654,216.34,39.11192265483792,0,0,0,0,0,1,0.05,0
928.44,6.834582254244222,21,4,0,0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,86400.0,0.0,0,1,0,0,0,1,0.05,0
1254.23,7.135074101706823,21,4,0,0,1.4539858453655454,1.3349973390101117,0,0,1,2,2,2,1725.23,1725.23,0.718176984087514,59.71,43.29990190445571,0,0,0,0,0,1,0.05,0
961.66,6.869700286112871,21,4,0,0,3.7914366819113705,3.7914366819113705,0,0,0,1,1,1,253.64,253.64,2.135255375889184,83.9,91.62001612873733,0,0,0,0,0,1,0.05,0
